flow_id,src_ip,src_port,dst_ip,dst_port,protocol,packet_count,bytes_total,bytes_mean,bytes_std,bytes_min,bytes_max,iat_mean,iat_std,iat_min,iat_max,first_seen,last_seen,duration,tcp_fin_count,tcp_syn_count,tcp_rst_count,tcp_psh_count,tcp_ack_count,tcp_urg_count,tcp_ece_count,tcp_cwr_count
127.0.0.1-8000-127.0.0.1-45960-tcp,127.0.0.1,8000,127.0.0.1,45960,tcp,6,2205,367.5,661.0614948701823,66,1711,0.00012290283333333334,0.00028168198687840635,2.125e-06,0.000697834,0.582336583,0.583203708,0.0008671249999999686,1,1,0,2,6,0,0,0
127.0.0.1-45966-127.0.0.1-8000-tcp,127.0.0.1,45966,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0006375418333333334,0.0015079433797836597,1.625e-06,0.003715292,0.586919,0.587531458,0.0006124579999999824,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-45966-tcp,127.0.0.1,8000,127.0.0.1,45966,tcp,6,2205,367.5,661.0614948701823,66,1711,8.457633333333333e-05,0.0001922340865972179,1.792e-06,0.000476916,0.586923208,0.587536417,0.000613209000000059,1,1,0,2,6,0,0,0
127.0.0.1-45978-127.0.0.1-8000-tcp,127.0.0.1,45978,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0006061805000000001,0.0014546052381501655,1.834e-06,0.003575291,0.591111708,0.591773583,0.000661875000000034,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-45978-tcp,127.0.0.1,8000,127.0.0.1,45978,tcp,6,2205,367.5,661.0614948701823,66,1711,0.00010102083333333333,0.0002291228054484465,2e-06,0.000568667,0.59112,0.591779625,0.0006596250000000525,1,1,0,2,6,0,0,0
127.0.0.1-45984-127.0.0.1-8000-tcp,127.0.0.1,45984,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0006081600000000001,0.0014586552121768873,1.834e-06,0.003585542,0.595365167,0.595864542,0.0004993750000000796,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-45984-tcp,127.0.0.1,8000,127.0.0.1,45984,tcp,6,2205,367.5,661.0614948701823,66,1711,7.3472e-05,0.0001656037408442213,1.917e-06,0.000411458,0.5953695,0.595869417,0.0004999169999999609,1,1,0,2,6,0,0,0
127.0.0.1-45988-127.0.0.1-8000-tcp,127.0.0.1,45988,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0006351803333333333,0.0015233230623773364,2e-06,0.003744541,0.599613958,0.600348708,0.0007347500000000062,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-45988-tcp,127.0.0.1,8000,127.0.0.1,45988,tcp,6,2205,367.5,661.0614948701823,66,1711,0.00011672233333333335,0.00021450672566114722,2.208e-06,0.000549042,0.599709292,0.600380833,0.0006715409999999977,1,1,0,2,6,0,0,0
127.0.0.1-45998-127.0.0.1-8000-tcp,127.0.0.1,45998,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0006445763333333333,0.0015486171145482884,1.583e-06,0.003805625,0.604186458,0.604660792,0.00047433399999996517,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-45998-tcp,127.0.0.1,8000,127.0.0.1,45998,tcp,6,2205,367.5,661.0614948701823,66,1711,6.960433333333334e-05,0.0001570021273966269,1.833e-06,0.000390042,0.6041905,0.604665917,0.000475417000000089,1,1,0,2,6,0,0,0
127.0.0.1-46000-127.0.0.1-8000-tcp,127.0.0.1,46000,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0005959165,0.001433611304553888,1.666e-06,0.003522208,0.608188125,0.608663042,0.00047491700000001913,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-46000-tcp,127.0.0.1,8000,127.0.0.1,46000,tcp,6,2205,367.5,661.0614948701823,66,1711,7.118066666666666e-05,0.00015952897023007034,1.667e-06,0.00039675,0.608192042,0.6086685,0.0004764579999999574,1,1,0,2,6,0,0,0
127.0.0.1-46010-127.0.0.1-8000-tcp,127.0.0.1,46010,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0005990485000000001,0.0014411948155830633,1.542e-06,0.003540833,0.612209333,0.612692083,0.00048274999999997625,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-46010-tcp,127.0.0.1,8000,127.0.0.1,46010,tcp,6,2205,367.5,661.0614948701823,66,1711,7.2389e-05,0.00016344267705100768,1.584e-06,0.000405958,0.612212958,0.612697125,0.0004841669999999798,1,1,0,2,6,0,0,0
127.0.0.1-46018-127.0.0.1-8000-tcp,127.0.0.1,46018,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0006688330000000001,0.0016032297842515277,1.916e-06,0.003941333,0.616638458,0.61732275,0.0006842920000000863,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-46018-tcp,127.0.0.1,8000,127.0.0.1,46018,tcp,6,2205,367.5,661.0614948701823,66,1711,0.00010325733333333332,0.00023419279444907492,2.209e-06,0.00058125,0.616645792,0.617329667,0.0006838750000000005,1,1,0,2,6,0,0,0
127.0.0.1-46034-127.0.0.1-8000-tcp,127.0.0.1,46034,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0006285833333333333,0.0015122216647683192,1.417e-06,0.003715333,0.621045,0.621559417,0.0005144169999999892,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-46034-tcp,127.0.0.1,8000,127.0.0.1,46034,tcp,6,2205,367.5,661.0614948701823,66,1711,7.721516666666667e-05,0.00017609216164090518,1.667e-06,0.000436625,0.621048917,0.621564458,0.0005155410000000638,1,1,0,2,6,0,0,0
127.0.0.1-46046-127.0.0.1-8000-tcp,127.0.0.1,46046,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0006622778333333334,0.001585083047673076,1.792e-06,0.003897709,0.625462167,0.62614125,0.0006790829999999692,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-46046-tcp,127.0.0.1,8000,127.0.0.1,46046,tcp,6,2205,367.5,661.0614948701823,66,1711,0.00010159033333333334,0.00023098684922797372,2.375e-06,0.000573042,0.625468167,0.626147667,0.0006795000000000551,1,1,0,2,6,0,0,0
127.0.0.1-46052-127.0.0.1-8000-tcp,127.0.0.1,46052,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0005833956666666666,0.001388121743276528,1.542e-06,0.003416708,0.629564375,0.630126083,0.0005617079999999941,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-46052-tcp,127.0.0.1,8000,127.0.0.1,46052,tcp,6,2205,367.5,661.0614948701823,66,1711,8.065283333333333e-05,0.00018303059145773057,1.708e-06,0.000454209,0.629567875,0.630131958,0.000564082999999993,1,1,0,2,6,0,0,0
127.0.0.1-46066-127.0.0.1-8000-tcp,127.0.0.1,46066,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0006934863333333333,0.0016619215254465739,1.917e-06,0.00408575,0.634217708,0.634972708,0.0007550000000000612,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-46066-tcp,127.0.0.1,8000,127.0.0.1,46066,tcp,6,2205,367.5,661.0614948701823,66,1711,0.00011439566666666667,0.00026047641787360843,2.541e-06,0.000646042,0.634225708,0.63497925,0.0007535419999999959,1,1,0,2,6,0,0,0
127.0.0.1-46082-127.0.0.1-8000-tcp,127.0.0.1,46082,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0005992363333333333,0.0014332736051211811,1.542e-06,0.003524792,0.638504042,0.639064875,0.0005608329999999828,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-46082-tcp,127.0.0.1,8000,127.0.0.1,46082,tcp,6,2205,367.5,661.0614948701823,66,1711,8.256916666666668e-05,0.000188170666958925,1.75e-06,0.000466625,0.638507875,0.639070083,0.000562208000000064,1,1,0,2,6,0,0,0
127.0.0.1-46090-127.0.0.1-8000-tcp,127.0.0.1,46090,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0005500348333333332,0.0013206235239765216,1.625e-06,0.003245667,0.64231575,0.642957167,0.0006414170000000885,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-46090-tcp,127.0.0.1,8000,127.0.0.1,46090,tcp,6,2205,367.5,661.0614948701823,66,1711,9.862499999999998e-05,0.00022613730666743158,1.667e-06,0.000560166,0.642319625,0.642962042,0.0006424170000000062,1,1,0,2,6,0,0,0
127.0.0.1-46106-127.0.0.1-8000-tcp,127.0.0.1,46106,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.000554757,0.0013033789740515226,1.667e-06,0.003215,0.646177042,0.646785083,0.0006080410000000036,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-46106-tcp,127.0.0.1,8000,127.0.0.1,46106,tcp,6,2205,367.5,661.0614948701823,66,1711,8.31805e-05,0.00018720617564145687,1.75e-06,0.000465208,0.6461805,0.646789667,0.0006091669999999105,1,1,0,2,6,0,0,0
127.0.0.1-46120-127.0.0.1-8000-tcp,127.0.0.1,46120,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0006771875,0.0016253155956643928,2.125e-06,0.003994791,0.650784458,0.651413167,0.0006287090000000051,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-46120-tcp,127.0.0.1,8000,127.0.0.1,46120,tcp,6,2205,367.5,661.0614948701823,66,1711,9.4486e-05,0.00021320064327482694,2.208e-06,0.000529625,0.650790917,0.651419708,0.0006287910000000174,1,1,0,2,6,0,0,0
127.0.0.1-46124-127.0.0.1-8000-tcp,127.0.0.1,46124,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0006672361666666666,0.0016029132997342577,1.833e-06,0.003939084,0.655358792,0.65602475,0.000665958000000022,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-46124-tcp,127.0.0.1,8000,127.0.0.1,46124,tcp,6,2205,367.5,661.0614948701823,66,1711,0.00010131249999999999,0.00022914129341674756,2.458e-06,0.000569,0.655367875,0.656031,0.0006631249999999866,1,1,0,2,6,0,0,0
127.0.0.1-46138-127.0.0.1-8000-tcp,127.0.0.1,46138,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0005932223333333334,0.0014281492187456697,1.792e-06,0.003508375,0.659539375,0.660089125,0.0005497500000000155,1,1,0,1,5,0,0,0
